,record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,year,month,day,hour,weekday,is_weekend,is_holiday,season,AVERAGE_SPEED_DIFF_N,LUMINOSITY_N,AVERAGE_CLOUDINESS_N,is_peak_hour,poor_visibility,hour_weekday,time_ratio
5001,2018-08-08 14:00:00,High,36.8,89.8,91.5,LIGHT,21.0,1016.0,68.0,3.0,algumas nuvens,2018,8,8,14,2,0,0,Summer,2.0,2,3.0,1,0,62,0.9814207650273223
5002,2018-11-02 19:00:00,High,41.9,66.0,86.5,DARK,14.0,1026.0,100.0,2.0,algumas nuvens,2018,11,2,19,4,0,0,Autumn,2.0,0,3.0,1,1,115,0.7630057803468208
5003,2019-07-20 19:00:00,Medium,36.2,21.2,79.5,LIGHT,20.0,1018.0,88.0,7.0,céu pouco nublado,2019,7,20,19,5,1,0,Summer,1.0,2,2.0,1,0,139,0.26666666666666666
5004,2019-05-17 06:00:00,Medium,43.4,5.9,62.8,LIGHT,11.0,1016.0,81.0,4.0,nuvens dispersas,2019,5,17,6,4,0,0,Spring,1.0,2,4.0,0,1,102,0.09394904458598727
5005,2019-07-01 05:00:00,,40.0,0.0,68.0,DARK,16.0,1019.0,100.0,7.0,,2019,7,1,5,0,0,0,Summer,,0,,0,1,5,0.0
5006,2018-09-22 15:00:00,Medium,40.5,37.6,88.3,LIGHT,20.0,1022.0,78.0,4.0,céu claro,2018,9,22,15,5,1,0,Summer,1.0,2,1.0,1,0,135,0.4258210645526614
5007,2019-02-19 23:00:00,,35.9,4.1,96.0,DARK,4.0,1021.0,87.0,2.0,céu claro,2019,2,19,23,1,0,0,Winter,,0,1.0,0,1,47,0.04270833333333333
5008,2018-09-23 20:00:00,Low,40.8,5.8,83.4,DARK,18.0,1022.0,82.0,2.0,céu claro,2018,9,23,20,6,1,0,Autumn,0.0,0,1.0,0,1,164,0.06954436450839328
5009,2018-11-12 01:00:00,,45.1,4.5,77.1,DARK,9.0,1011.0,93.0,3.0,algumas nuvens,2018,11,12,1,0,0,0,Autumn,,0,3.0,0,1,1,0.05836575875486382
5010,2018-11-16 03:00:00,,39.8,2.8,80.0,DARK,12.0,1016.0,77.0,3.0,céu claro,2018,11,16,3,4,0,0,Autumn,,0,1.0,0,1,99,0.034999999999999996
5011,2018-12-06 03:00:00,,35.6,4.6,73.6,DARK,13.0,1029.0,93.0,0.0,nuvens quebrados,2018,12,6,3,3,0,0,Autumn,,0,5.0,0,1,75,0.0625
5012,2018-12-07 21:00:00,High,42.9,24.3,81.2,DARK,13.0,1032.0,100.0,1.0,,2018,12,7,21,4,0,0,Autumn,2.0,0,,0,1,117,0.29926108374384236
5013,2019-08-11 19:00:00,Medium,43.8,66.5,90.8,LIGHT,19.0,1022.0,77.0,4.0,céu pouco nublado,2019,8,11,19,6,1,0,Summer,1.0,2,2.0,1,0,163,0.7323788546255506
5014,2018-10-08 21:00:00,,42.8,1.8,88.6,DARK,15.0,1013.0,58.0,1.0,céu claro,2018,10,8,21,0,0,0,Autumn,,0,1.0,0,1,21,0.02031602708803612
5015,2018-10-04 08:00:00,Very_High,47.2,94.8,84.1,LIGHT,11.0,1019.0,67.0,0.0,céu claro,2018,10,4,8,3,0,0,Autumn,3.0,2,1.0,1,0,80,1.127229488703924
5016,2018-11-04 09:00:00,,42.2,6.9,86.8,LIGHT,13.0,1013.0,87.0,5.0,nuvens quebrados,2018,11,4,9,6,1,0,Autumn,,2,5.0,1,1,153,0.07949308755760369
5017,2019-01-19 12:00:00,Medium,40.0,18.1,81.5,LIGHT,10.0,1013.0,100.0,4.0,,2019,1,19,12,5,1,0,Winter,1.0,2,,1,0,132,0.22208588957055217
5018,2019-07-04 13:00:00,Low,33.6,12.0,90.2,LIGHT,23.0,1015.0,73.0,4.0,nuvens dispersas,2019,7,4,13,3,0,0,Summer,0.0,2,4.0,0,1,85,0.13303769401330376
5019,2019-08-14 06:00:00,Low,40.8,8.9,89.9,LOW_LIGHT,14.0,1021.0,100.0,2.0,,2019,8,14,6,2,0,0,Summer,0.0,1,,0,1,54,0.09899888765294772
5020,2018-09-25 05:00:00,,47.2,0.0,86.0,DARK,18.0,1018.0,38.0,7.0,céu claro,2018,9,25,5,1,0,0,Autumn,,0,1.0,0,1,29,0.0
5021,2019-01-24 15:00:00,Medium,37.5,43.2,84.6,LIGHT,15.0,1017.0,82.0,5.0,nuvens dispersas,2019,1,24,15,3,0,0,Winter,1.0,2,4.0,1,1,87,0.5106382978723405
5022,2019-06-25 11:00:00,Very_High,40.6,54.8,69.6,LIGHT,20.0,1016.0,88.0,3.0,céu pouco nublado,2019,6,25,11,1,0,0,Summer,3.0,2,2.0,1,0,35,0.7873563218390804
5023,2018-12-05 19:00:00,High,42.8,40.6,78.0,DARK,15.0,1028.0,77.0,2.0,nuvens quebrados,2018,12,5,19,2,0,0,Autumn,2.0,0,5.0,1,1,67,0.5205128205128206
5024,2018-09-05 03:00:00,,42.8,0.0,85.7,DARK,16.0,1012.0,100.0,1.0,,2018,9,5,3,2,0,0,Summer,,0,,0,1,51,0.0
5025,2019-08-25 19:00:00,Medium,42.3,9.9,72.4,LIGHT,20.0,1013.0,77.0,2.0,,2019,8,25,19,6,1,0,Summer,1.0,2,,1,0,163,0.1367403314917127
5026,2019-08-18 09:00:00,Low,41.2,12.5,76.8,LIGHT,18.0,1015.0,100.0,4.0,,2019,8,18,9,6,1,0,Summer,0.0,2,,1,0,153,0.16276041666666669
5027,2018-08-13 01:00:00,,41.7,0.0,87.4,DARK,17.0,1018.0,100.0,4.0,nuvens quebrados,2018,8,13,1,0,0,0,Summer,,0,5.0,0,1,1,0.0
5028,2019-09-17 17:00:00,High,40.7,81.6,84.2,LIGHT,20.0,1015.0,100.0,1.0,,2019,9,17,17,1,0,0,Summer,2.0,2,,1,0,41,0.9691211401425177
5029,2018-09-04 12:00:00,Medium,34.2,19.5,87.8,LIGHT,20.0,1013.0,82.0,1.0,nuvens quebrados,2018,9,4,12,1,0,0,Summer,1.0,2,5.0,1,1,36,0.22209567198177677
5030,2018-10-12 22:00:00,,45.2,3.8,84.8,DARK,20.0,1018.0,77.0,6.0,nuvens quebrados,2018,10,12,22,4,0,0,Autumn,,0,5.0,0,1,118,0.04481132075471698
5031,2019-02-07 15:00:00,Medium,34.5,35.2,94.6,LIGHT,13.0,1026.0,87.0,1.0,nuvens quebrados,2019,2,7,15,3,0,0,Winter,1.0,2,5.0,1,1,87,0.372093023255814
5032,2019-06-10 02:00:00,,37.8,0.9,64.7,DARK,11.0,1021.0,93.0,5.0,,2019,6,10,2,0,0,0,Spring,,0,,0,1,2,0.013910355486862442
5033,2019-04-18 13:00:00,High,39.0,95.5,77.2,LIGHT,16.0,1012.0,67.0,4.0,céu pouco nublado,2019,4,18,13,3,0,0,Spring,2.0,2,2.0,0,0,85,1.2370466321243523
5034,2018-08-13 10:00:00,Medium,40.2,49.9,87.6,LIGHT,19.0,1019.0,77.0,3.0,nuvens dispersas,2018,8,13,10,0,0,0,Summer,1.0,2,4.0,1,1,10,0.569634703196347
5035,2019-08-17 19:00:00,Low,40.9,11.8,74.1,LIGHT,21.0,1016.0,88.0,3.0,nuvens dispersas,2019,8,17,19,5,1,0,Summer,0.0,2,4.0,1,1,139,0.15924426450742243
5036,2018-12-08 05:00:00,Medium,52.0,2.5,69.7,DARK,8.0,1031.0,100.0,0.0,,2018,12,8,5,5,1,0,Autumn,1.0,0,,0,1,125,0.035868005738880916
5037,2019-06-08 00:00:00,Low,34.9,9.3,75.0,DARK,11.0,1024.0,87.0,0.0,,2019,6,8,0,5,1,0,Spring,0.0,0,,0,1,120,0.12400000000000001
5038,2019-05-13 17:00:00,Very_High,43.1,85.0,70.4,LIGHT,29.0,1016.0,28.0,5.0,,2019,5,13,17,0,0,0,Spring,3.0,2,,1,0,17,1.2073863636363635
5039,2019-05-30 14:00:00,Medium,39.4,19.0,71.8,LIGHT,30.0,1021.0,27.0,3.0,,2019,5,30,14,3,0,0,Spring,1.0,2,,1,0,86,0.2646239554317549
5040,2019-07-04 07:00:00,High,40.2,73.4,74.1,LIGHT,16.0,1013.0,100.0,3.0,nuvens quebradas,2019,7,4,7,3,0,0,Summer,2.0,2,5.0,1,1,79,0.9905533063427802
5041,2019-09-04 15:00:00,Medium,33.6,45.4,77.6,LIGHT,28.0,1018.0,64.0,3.0,,2019,9,4,15,2,0,0,Summer,1.0,2,,1,0,63,0.5850515463917526
5042,2018-08-19 23:00:00,Low,41.3,5.6,86.4,DARK,21.0,1016.0,60.0,2.0,céu claro,2018,8,19,23,6,1,0,Summer,0.0,0,1.0,0,1,167,0.06481481481481481
5043,2019-05-13 10:00:00,Medium,37.6,22.8,70.9,LIGHT,22.0,1019.0,23.0,5.0,,2019,5,13,10,0,0,0,Spring,1.0,2,,1,0,10,0.3215796897038082
5044,2019-04-21 23:00:00,,41.6,0.0,76.1,DARK,15.0,1008.0,72.0,3.0,céu limpo,2019,4,21,23,6,1,0,Spring,,0,0.0,0,1,167,0.0
5045,2018-10-04 23:00:00,,37.2,3.6,86.3,DARK,13.0,1018.0,76.0,0.0,céu claro,2018,10,4,23,3,0,0,Autumn,,0,1.0,0,1,95,0.04171494785631518
5046,2019-09-13 15:00:00,Medium,37.1,32.6,83.1,LIGHT,31.0,1020.0,37.0,5.0,,2019,9,13,15,4,0,0,Summer,1.0,2,,1,0,111,0.3922984356197353
5047,2019-07-01 17:00:00,Very_High,41.3,91.2,73.8,LIGHT,24.0,1018.0,69.0,5.0,,2019,7,1,17,0,0,0,Summer,3.0,2,,1,0,17,1.2357723577235773
5048,2019-09-11 07:00:00,Very_High,47.9,54.9,74.4,LIGHT,11.0,1024.0,93.0,1.0,,2019,9,11,7,2,0,0,Summer,3.0,2,,1,0,55,0.7379032258064515
5049,2019-04-01 15:00:00,Medium,41.5,16.1,75.6,LIGHT,16.0,1014.0,77.0,5.0,céu pouco nublado,2019,4,1,15,0,0,0,Spring,1.0,2,2.0,1,0,15,0.212962962962963
5050,2018-09-30 00:00:00,,40.8,2.7,82.8,DARK,15.0,1016.0,100.0,0.0,nuvens quebrados,2018,9,30,0,6,1,0,Autumn,,0,5.0,0,1,144,0.03260869565217392
5051,2019-02-05 20:00:00,Medium,39.9,12.9,83.6,DARK,9.0,1029.0,93.0,1.0,algumas nuvens,2019,2,5,20,1,0,0,Winter,1.0,0,3.0,0,1,44,0.1543062200956938
5052,2018-11-13 08:00:00,Very_High,44.4,92.6,82.6,LIGHT,4.0,1024.0,100.0,0.0,,2018,11,13,8,1,0,0,Autumn,3.0,2,,1,0,32,1.1210653753026634
5053,2019-07-20 14:00:00,Medium,34.1,27.6,83.0,LIGHT,25.0,1018.0,88.0,5.0,céu pouco nublado,2019,7,20,14,5,1,0,Summer,1.0,2,2.0,1,0,134,0.3325301204819277
5054,2019-06-04 14:00:00,Medium,39.7,28.2,81.1,LIGHT,18.0,1014.0,72.0,4.0,céu pouco nublado,2019,6,4,14,1,0,0,Spring,1.0,2,2.0,1,0,38,0.3477188655980271
5055,2019-07-16 12:00:00,Medium,34.5,23.8,90.0,LIGHT,22.0,1014.0,94.0,1.0,,2019,7,16,12,1,0,0,Summer,1.0,2,,1,0,36,0.2644444444444444
5056,2018-09-08 20:00:00,,44.0,0.0,80.9,DARK,19.0,1016.0,88.0,2.0,nuvens dispersas,2018,9,8,20,5,1,0,Summer,,0,4.0,0,1,140,0.0
5057,2018-08-03 08:00:00,High,39.8,14.7,89.1,LIGHT,27.0,1015.0,55.0,3.0,céu claro,2018,8,3,8,4,0,0,Summer,2.0,2,1.0,1,0,104,0.16498316498316498
5058,2018-08-28 22:00:00,Low,35.7,7.1,90.0,DARK,17.0,1019.0,93.0,4.0,nuvens quebrados,2018,8,28,22,1,0,0,Summer,0.0,0,5.0,0,1,46,0.07888888888888888
5059,2018-11-22 19:00:00,Very_High,45.1,75.4,76.3,DARK,10.0,1012.0,87.0,5.0,,2018,11,22,19,3,0,0,Autumn,3.0,0,,1,1,91,0.9882044560943645
5060,2018-08-29 22:00:00,Low,40.8,16.5,82.4,DARK,16.0,1020.0,87.0,3.0,céu claro,2018,8,29,22,2,0,0,Summer,0.0,0,1.0,0,1,70,0.20024271844660194
5061,2018-09-30 05:00:00,,48.1,0.8,84.2,DARK,14.0,1017.0,100.0,1.0,,2018,9,30,5,6,1,0,Autumn,,0,,0,1,149,0.009501187648456057
5062,2019-05-06 21:00:00,,37.7,1.0,73.5,DARK,15.0,1020.0,77.0,2.0,nuvens quebradas,2019,5,6,21,0,0,0,Spring,,0,5.0,0,1,21,0.013605442176870748
5063,2019-06-04 10:00:00,High,36.3,74.7,75.2,LIGHT,15.0,1014.0,82.0,4.0,,2019,6,4,10,1,0,0,Spring,2.0,2,,1,0,34,0.9933510638297872
5064,2019-02-02 08:00:00,,39.2,0.0,86.1,LOW_LIGHT,6.0,1015.0,81.0,5.0,algumas nuvens,2019,2,2,8,5,1,0,Winter,,1,3.0,1,1,128,0.0
5065,2018-08-29 13:00:00,Medium,40.0,27.1,89.3,LIGHT,20.0,1021.0,73.0,5.0,algumas nuvens,2018,8,29,13,2,0,0,Summer,1.0,2,3.0,0,0,61,0.303471444568869
5066,2019-07-13 12:00:00,Low,33.8,14.9,92.5,LIGHT,22.0,1015.0,83.0,5.0,céu pouco nublado,2019,7,13,12,5,1,0,Summer,0.0,2,2.0,1,0,132,0.16108108108108107
5067,2019-06-11 01:00:00,,38.8,0.0,70.8,DARK,14.0,1018.0,82.0,4.0,nuvens quebradas,2019,6,11,1,1,0,0,Spring,,0,5.0,0,1,25,0.0
5068,2019-04-19 21:00:00,Low,37.0,13.5,84.2,DARK,17.0,1018.0,52.0,4.0,céu limpo,2019,4,19,21,4,0,0,Spring,0.0,0,0.0,0,1,117,0.16033254156769597
5069,2019-07-20 20:00:00,Medium,41.1,12.1,81.1,LOW_LIGHT,19.0,1018.0,93.0,5.0,céu pouco nublado,2019,7,20,20,5,1,0,Summer,1.0,1,2.0,0,1,140,0.14919852034525277
5070,2018-10-22 14:00:00,Medium,40.8,23.0,87.2,LIGHT,24.0,1021.0,32.0,3.0,céu claro,2018,10,22,14,0,0,0,Autumn,1.0,2,1.0,1,0,14,0.26376146788990823
5071,2019-01-19 11:00:00,Low,34.1,16.5,91.7,LIGHT,9.0,1014.0,100.0,7.0,,2019,1,19,11,5,1,0,Winter,0.0,2,,1,0,131,0.17993456924754633
5072,2018-07-27 04:00:00,,44.3,0.0,89.7,DARK,18.0,1015.0,93.0,0.0,nuvens quebrados,2018,7,27,4,4,0,0,Summer,,0,5.0,0,1,100,0.0
5073,2018-10-04 06:00:00,Low,45.6,1.2,86.2,DARK,10.0,1018.0,71.0,1.0,céu claro,2018,10,4,6,3,0,0,Autumn,0.0,0,1.0,0,1,78,0.013921113689095127
5074,2019-03-03 02:00:00,,38.9,0.0,93.0,DARK,11.0,1025.0,93.0,4.0,nuvens quebradas,2019,3,3,2,6,1,0,Winter,,0,5.0,0,1,146,0.0
5075,2018-07-29 18:00:00,Medium,39.8,39.4,90.1,LIGHT,20.0,1019.0,72.0,3.0,nuvens quebrados,2018,7,29,18,6,1,0,Summer,1.0,2,5.0,1,1,162,0.43729189789123196
5076,2019-05-27 07:00:00,Very_High,47.7,99.1,70.5,LIGHT,14.0,1018.0,87.0,3.0,,2019,5,27,7,0,0,0,Spring,3.0,2,,1,0,7,1.4056737588652481
5077,2019-05-27 01:00:00,,40.2,0.0,67.2,DARK,15.0,1018.0,93.0,2.0,,2019,5,27,1,0,0,0,Spring,,0,,0,1,1,0.0
5078,2018-11-03 14:00:00,Low,45.7,17.3,81.3,LIGHT,14.0,1023.0,87.0,2.0,nuvens quebrados,2018,11,3,14,5,1,0,Autumn,0.0,2,5.0,1,1,134,0.21279212792127922
5079,2019-09-05 13:00:00,Medium,42.6,31.3,86.8,LIGHT,28.0,1019.0,37.0,6.0,,2019,9,5,13,3,0,0,Summer,1.0,2,,0,0,85,0.36059907834101385
5080,2019-07-19 01:00:00,Low,37.4,7.2,82.5,DARK,17.0,1015.0,100.0,10.0,,2019,7,19,1,4,0,0,Summer,0.0,0,,0,1,97,0.08727272727272728
5081,2018-08-07 10:00:00,High,39.4,90.1,88.6,LIGHT,20.0,1017.0,77.0,5.0,nuvens dispersas,2018,8,7,10,1,0,0,Summer,2.0,2,4.0,1,1,34,1.0169300225733635
5082,2019-05-14 05:00:00,,40.3,0.0,67.3,DARK,15.0,1014.0,30.0,5.0,,2019,5,14,5,1,0,0,Spring,,0,,0,1,29,0.0
5083,2019-08-27 03:00:00,Low,45.4,10.4,78.7,DARK,17.0,1015.0,100.0,2.0,,2019,8,27,3,1,0,0,Summer,0.0,0,,0,1,27,0.13214739517153748
5084,2018-09-22 08:00:00,,40.8,3.9,87.2,LIGHT,14.0,1022.0,100.0,1.0,,2018,9,22,8,5,1,0,Summer,,2,,1,0,128,0.04472477064220183
5085,2018-11-03 03:00:00,,46.1,0.0,76.5,DARK,13.0,1025.0,100.0,1.0,,2018,11,3,3,5,1,0,Autumn,,0,,0,1,123,0.0
5086,2019-04-28 09:00:00,,39.4,2.4,80.1,LIGHT,15.0,1022.0,87.0,1.0,,2019,4,28,9,6,1,0,Spring,,2,,1,0,153,0.0299625468164794
5087,2018-11-09 00:00:00,,44.5,4.1,82.6,DARK,11.0,1018.0,93.0,1.0,algumas nuvens,2018,11,9,0,4,0,0,Autumn,,0,3.0,0,1,96,0.04963680387409201
5088,2019-09-07 01:00:00,,44.9,8.4,77.1,DARK,20.0,1018.0,42.0,2.0,,2019,9,7,1,5,1,0,Summer,,0,,0,1,121,0.10894941634241247
5089,2019-02-09 17:00:00,Medium,30.5,43.5,95.5,LIGHT,13.0,1020.0,82.0,7.0,tempo nublado,2019,2,9,17,5,1,0,Winter,1.0,2,6.0,1,1,137,0.45549738219895286
5090,2019-02-16 01:00:00,High,46.8,41.3,85.3,DARK,9.0,1024.0,76.0,0.0,céu claro,2019,2,16,1,5,1,0,Winter,2.0,0,1.0,0,1,121,0.48417350527549824
5091,2018-10-21 02:00:00,,40.9,4.2,87.8,DARK,18.0,1018.0,77.0,3.0,céu claro,2018,10,21,2,6,1,0,Autumn,,0,1.0,0,1,146,0.04783599088838269
5092,2018-09-28 09:00:00,Very_High,44.9,140.7,84.6,LIGHT,16.0,1022.0,100.0,1.0,,2018,9,28,9,4,0,0,Autumn,3.0,2,,1,0,105,1.6631205673758864
5093,2019-01-26 00:00:00,Low,41.9,3.7,73.3,DARK,6.0,1020.0,93.0,0.0,céu claro,2019,1,26,0,5,1,0,Winter,0.0,0,1.0,0,1,120,0.0504774897680764
5094,2019-01-22 09:00:00,Very_High,42.8,76.1,70.2,LIGHT,7.0,1023.0,93.0,3.0,nuvens quebrados,2019,1,22,9,1,0,0,Winter,3.0,2,5.0,1,1,33,1.0840455840455838
5095,2018-09-13 02:00:00,,47.3,3.7,84.7,DARK,15.0,1020.0,100.0,0.0,,2018,9,13,2,3,0,0,Summer,,0,,0,1,74,0.043683589138134596
5096,2019-04-13 22:00:00,Low,39.9,3.7,77.2,DARK,14.0,1020.0,100.0,4.0,,2019,4,13,22,5,1,0,Spring,0.0,0,,0,1,142,0.04792746113989638
5097,2019-07-03 05:00:00,Low,46.4,4.5,75.8,DARK,16.0,1012.0,100.0,4.0,nuvens quebradas,2019,7,3,5,2,0,0,Summer,0.0,0,5.0,0,1,53,0.05936675461741425
5098,2019-09-05 00:00:00,Low,52.1,4.9,73.3,DARK,19.0,1017.0,60.0,5.0,,2019,9,5,0,3,0,0,Summer,0.0,0,,0,1,72,0.06684856753069578
5099,2019-01-21 04:00:00,Low,41.6,5.1,76.1,DARK,5.0,1024.0,93.0,2.0,céu claro,2019,1,21,4,0,0,0,Winter,0.0,0,1.0,0,1,4,0.06701708278580815
5100,2019-06-11 09:00:00,High,41.2,102.3,76.2,LIGHT,16.0,1018.0,63.0,5.0,,2019,6,11,9,1,0,0,Spring,2.0,2,,1,0,33,1.34251968503937
5101,2019-04-30 07:00:00,High,47.9,47.2,65.9,LIGHT,11.0,1018.0,100.0,1.0,,2019,4,30,7,1,0,0,Spring,2.0,2,,1,0,31,0.716236722306525
5102,2019-02-14 11:00:00,High,39.4,27.8,89.6,LIGHT,13.0,1025.0,51.0,4.0,céu claro,2019,2,14,11,3,0,0,Winter,2.0,2,1.0,1,0,83,0.31026785714285715
5103,2019-04-14 07:00:00,,40.8,0.0,86.0,LIGHT,14.0,1017.0,100.0,5.0,,2019,4,14,7,6,1,0,Spring,,2,,1,0,151,0.0
5104,2018-12-06 16:00:00,High,38.8,67.0,79.3,LIGHT,15.0,1030.0,93.0,2.0,algumas nuvens,2018,12,6,16,3,0,0,Autumn,2.0,2,3.0,1,0,88,0.8448928121059269
5105,2018-10-27 18:00:00,Medium,40.8,54.4,83.4,DARK,12.0,1011.0,53.0,8.0,,2018,10,27,18,5,1,0,Autumn,1.0,0,,1,1,138,0.6522781774580335
5106,2018-11-05 10:00:00,High,44.9,65.8,78.3,LIGHT,12.0,1006.0,81.0,0.0,nuvens dispersas,2018,11,5,10,0,0,0,Autumn,2.0,2,4.0,1,1,10,0.8403575989782887
5107,2018-07-27 11:00:00,Medium,36.8,43.8,92.0,LIGHT,21.0,1016.0,77.0,3.0,nuvens quebrados,2018,7,27,11,4,0,0,Summer,1.0,2,5.0,1,1,107,0.4760869565217391
5108,2018-09-01 07:00:00,,44.5,0.0,88.9,LIGHT,16.0,1014.0,82.0,2.0,céu claro,2018,9,1,7,5,1,0,Summer,,2,1.0,1,0,127,0.0
5109,2019-09-25 20:00:00,,36.2,6.8,81.1,DARK,17.0,1021.0,93.0,1.0,céu pouco nublado,2019,9,25,20,2,0,0,Autumn,,0,2.0,0,1,68,0.08384710234278668
5110,2019-01-26 07:00:00,,39.6,0.0,70.1,DARK,3.0,1020.0,93.0,1.0,céu claro,2019,1,26,7,5,1,0,Winter,,0,1.0,1,1,127,0.0
5111,2019-04-21 20:00:00,,41.8,0.0,73.6,DARK,17.0,1007.0,68.0,4.0,céu pouco nublado,2019,4,21,20,6,1,0,Spring,,0,2.0,0,1,164,0.0
5112,2018-08-30 16:00:00,Medium,37.1,31.4,89.6,LIGHT,22.0,1018.0,57.0,3.0,céu claro,2018,8,30,16,3,0,0,Summer,1.0,2,1.0,1,0,88,0.3504464285714286
5113,2019-02-11 19:00:00,High,44.2,44.9,90.3,DARK,10.0,1029.0,81.0,3.0,céu claro,2019,2,11,19,0,0,0,Winter,2.0,0,1.0,1,1,19,0.49723145071982283
5114,2018-08-21 07:00:00,,44.0,4.6,85.5,LIGHT,17.0,1014.0,77.0,2.0,céu claro,2018,8,21,7,1,0,0,Summer,,2,1.0,1,0,31,0.05380116959064327
5115,2019-07-07 11:00:00,Medium,35.5,22.5,91.2,LIGHT,21.0,1016.0,82.0,1.0,nuvens dispersas,2019,7,7,11,6,1,0,Summer,1.0,2,4.0,1,1,155,0.24671052631578946
5116,2019-04-24 19:00:00,Medium,44.1,21.4,65.2,LOW_LIGHT,11.0,1001.0,82.0,4.0,,2019,4,24,19,2,0,0,Spring,1.0,1,,1,1,67,0.32822085889570546
5117,2019-07-15 07:00:00,Very_High,44.7,33.8,75.8,LIGHT,17.0,1015.0,100.0,1.0,,2019,7,15,7,0,0,0,Summer,3.0,2,,1,0,7,0.445910290237467
5118,2019-01-24 23:00:00,,37.0,1.4,67.4,DARK,10.0,1020.0,93.0,3.0,céu claro,2019,1,24,23,3,0,0,Winter,,0,1.0,0,1,95,0.020771513353115723
5119,2019-07-15 14:00:00,High,38.6,33.5,85.5,LIGHT,21.0,1017.0,93.0,5.0,nuvens quebradas,2019,7,15,14,0,0,0,Summer,2.0,2,5.0,1,1,14,0.391812865497076
5120,2019-05-29 14:00:00,High,39.0,30.2,73.8,LIGHT,26.0,1021.0,41.0,3.0,,2019,5,29,14,2,0,0,Spring,2.0,2,,1,0,62,0.4092140921409214
5121,2018-11-11 17:00:00,Medium,40.3,10.0,86.5,DARK,12.0,1008.0,93.0,2.0,,2018,11,11,17,6,1,0,Autumn,1.0,0,,1,1,161,0.11560693641618497
5122,2018-08-29 00:00:00,,42.5,0.0,89.6,DARK,16.0,1019.0,100.0,4.0,nuvens quebrados,2018,8,29,0,2,0,0,Summer,,0,5.0,0,1,48,0.0
5123,2018-09-20 19:00:00,Medium,37.1,24.9,89.9,DARK,18.0,1021.0,88.0,2.0,algumas nuvens,2018,9,20,19,3,0,0,Summer,1.0,0,3.0,1,1,91,0.27697441601779754
5124,2019-04-02 13:00:00,Low,33.8,9.5,84.0,LIGHT,17.0,1017.0,82.0,3.0,céu limpo,2019,4,2,13,1,0,0,Spring,0.0,2,0.0,0,0,37,0.1130952380952381
5125,2019-04-14 20:00:00,,38.9,0.0,71.1,DARK,16.0,1014.0,100.0,3.0,nuvens quebradas,2019,4,14,20,6,1,0,Spring,,0,5.0,0,1,164,0.0
5126,2018-09-15 20:00:00,Low,41.3,6.6,82.6,DARK,16.0,1020.0,100.0,2.0,,2018,9,15,20,5,1,0,Summer,0.0,0,,0,1,140,0.07990314769975787
5127,2019-06-28 08:00:00,Very_High,43.0,121.8,73.9,LIGHT,17.0,1018.0,88.0,2.0,,2019,6,28,8,4,0,0,Summer,3.0,2,,1,0,104,1.6481732070365358
5128,2019-05-16 08:00:00,Very_High,45.1,119.6,62.2,LIGHT,14.0,1014.0,82.0,3.0,nublado,2019,5,16,8,3,0,0,Spring,3.0,2,7.0,1,1,80,1.922829581993569
5129,2019-05-28 16:00:00,High,36.5,42.2,74.3,LIGHT,24.0,1018.0,47.0,6.0,,2019,5,28,16,1,0,0,Spring,2.0,2,,1,0,40,0.5679676985195156
5130,2019-08-28 08:00:00,Medium,49.3,21.3,72.8,LIGHT,17.0,1018.0,100.0,5.0,,2019,8,28,8,2,0,0,Summer,1.0,2,,1,0,56,0.2925824175824176
5131,2019-08-22 02:00:00,Low,49.8,9.3,78.8,DARK,18.0,1017.0,77.0,1.0,,2019,8,22,2,3,0,0,Summer,0.0,0,,0,1,74,0.11802030456852793
5132,2019-05-08 22:00:00,,38.1,0.0,64.2,DARK,13.0,1015.0,93.0,2.0,nuvens dispersas,2019,5,8,22,2,0,0,Spring,,0,4.0,0,1,70,0.0
5133,2019-06-22 10:00:00,Medium,33.5,13.0,65.8,LIGHT,18.0,1014.0,77.0,3.0,céu pouco nublado,2019,6,22,10,5,1,0,Summer,1.0,2,2.0,1,0,130,0.19756838905775076
5134,2018-11-11 21:00:00,,40.3,1.5,86.5,DARK,11.0,1010.0,93.0,2.0,nuvens dispersas,2018,11,11,21,6,1,0,Autumn,,0,4.0,0,1,165,0.017341040462427744
5135,2018-11-29 17:00:00,Medium,38.1,47.0,81.6,DARK,14.0,1017.0,87.0,1.0,nuvens dispersas,2018,11,29,17,3,0,0,Autumn,1.0,0,4.0,1,1,89,0.5759803921568628
5136,2018-09-29 06:00:00,,47.8,0.0,86.3,DARK,14.0,1017.0,100.0,1.0,,2018,9,29,6,5,1,0,Autumn,,0,,0,1,126,0.0
5137,2019-02-19 20:00:00,Medium,36.8,17.2,91.5,DARK,7.0,1020.0,81.0,1.0,céu claro,2019,2,19,20,1,0,0,Winter,1.0,0,1.0,0,1,44,0.18797814207650274
5138,2019-05-28 15:00:00,Medium,36.5,36.1,74.3,LIGHT,25.0,1018.0,44.0,6.0,,2019,5,28,15,1,0,0,Spring,1.0,2,,1,0,39,0.4858681022880216
